Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Jordan,JOR,663.727,869.079,931.418,1078.098,1089.099,1272.449,1397.127,1254.114,1268.782,1521.805,1371.458,1448.465,1587.811,1895.839,1932.509,2207.534,2684.244,2882.262,3358.972,3483.65,4272.055,5383.156,5896.536,6728.945,7363.336,7532.018,8386.429,8533.109,8401.097,8272.752,9493.863,9119.829,10461.951,10062.248,11158.681,11375.034,12016.759,12335.788,12753.826,12764.827,13747.583,13949.268,14682.668,15229.051,14554.323,15874.443,14554.323,14403.976,12926.175,12893.172,13982.271,18265.327,20912.901,19666.121,22442.04,19240.749,14873.352,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68730.581,48686.759,46603.903,33894.081,24711.913,30483.771,27957.208,22060.672,22368.7,29211.322,27143.134,23648.483,33864.745,28118.556,31869.897,42632.542,34975.846,27711.519,47381.307,37623.42,32394.278,47538.988,32339.273,44774.07,42691.214,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kenya,KEN,2141.528,2141.528,2332.212,2570.567,2526.563,2082.856,2310.21,2332.212,2442.222,2724.581,2467.891,3072.946,3366.306,3333.303,4349.062,4407.734,3949.359,4316.059,4627.754,4572.749,5518.835,5639.846,3956.693,3780.677,3424.978,3116.95,3281.965,4272.055,3868.685,4235.385,4668.091,3777.01,4367.397,5291.481,5540.837,6406.249,8071.067,7271.661,9130.83,9259.175,9669.879,8536.776,6970.967,5683.85,6446.586,7172.652,8045.398,8159.075,8419.432,10329.939,9695.548,10208.928,9292.178,9801.891,10252.932,12530.139,13263.539,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kiribati,KIR,..,7.334,11.001,18.335,18.335,11.001,11.001,22.002,33.003,11.001,22.002,29.336,25.669,36.67,33.003,33.003,33.003,22.002,22.002,25.669,29.336,29.336,25.669,22.002,22.002,22.002,18.335,22.002,22.002,22.002,22.002,22.002,25.669,29.336,29.336,29.336,29.336,29.336,29.336,29.336,33.003,29.336,40.337,44.004,47.671,58.672,66.006,58.672,66.006,55.005,58.672,55.005,51.338,51.338,58.672,62.339,66.006,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Korea, Dem. People's Rep.",PRK,597.721,858.078,1180.774,1257.781,1188.108,1092.766,1103.767,1279.783,2042.519,2211.201,2500.894,2097.524,2207.534,2346.88,3069.279,3560.657,3439.646,3689.002,5617.844,6417.25,7183.653,7645.695,7950.056,8258.084,8874.14,9486.529,11481.377,15075.037,14169.288,14183.956,8111.404,6171.561,5023.79,4499.409,3039.943,4041.034,4356.396,3039.943,3993.363,2610.904,3138.952,3490.984,3498.318,3406.643,3428.645,2878.595,2196.533,2625.572,2687.911,2592.569,2570.567,2643.907,2533.897,2735.582,2610.904,2988.605,3201.291,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Korea, Rep.",KOR,2086.523,2291.875,2955.602,3931.024,3252.629,4550.747,6530.927,10502.288,15397.733,20065.824,27575.84,31627.875,32566.627,40230.657,41715.792,46072.188,53560.202,61539.594,69478.649,78987.18,77619.389,76827.317,75624.541,78833.166,78484.801,78748.825,82529.502,85782.131,103270.054,117369.669,129093.068,140292.086,165865.744,189319.876,202521.076,223177.287,238663.028,246811.102,188432.462,210313.451,222799.586,210786.494,211325.543,201490.649,203551.503,187479.042,178458.222,184710.457,169921.446,165488.043,174919.567,165187.349,165077.339,163808.557,156272.872,173012.727,188307.784,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1642.816,1675.819,1598.812,1745.492,1624.481,1646.483,1587.811,1954.511,1914.174,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kuwait,KWT,5995.545,8096.736,11741.734,14106.949,4345.395,13171.864,11327.363,2027.851,-726.066,1565.809,278.692,344.698,1026.76,1653.817,1752.826,2049.853,4389.399,4228.051,5284.147,4341.728,6505.258,11023.002,10395.945,9875.231,15746.098,16241.143,20003.485,15159.378,16435.494,15848.774,22137.679,13435.888,21037.579,33384.368,39310.24,35063.854,30326.09,35133.527,32115.586,35954.935,31305.179,36306.967,38829.863,37326.393,38958.208,44924.417,45918.174,48096.372,54407.279,61799.951,60054.459,52236.415,64124.829,58312.634,51737.703,51378.337,54685.971,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3689.002,2431.221,825.075,1397.127,1543.807,1675.819,1708.822,1411.795,1206.443,1085.432,1004.758,1246.78,1543.807,1371.458,1272.449,2236.87,2423.887,3124.284,2757.584,3641.331,4675.425,4800.103,4404.067,4836.773,5115.465,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Lao PDR,LAO,80.674,113.677,132.012,146.68,172.349,179.683,234.688,319.029,168.682,319.029,572.052,421.705,487.711,517.047,293.36,253.023,223.687,231.021,231.021,223.687,187.017,150.347,157.681,179.683,183.35,201.685,209.019,209.019,209.019,231.021,509.713,539.049,579.386,594.054,612.389,645.392,671.061,663.727,718.732,803.073,880.08,971.755,986.423,1019.426,1059.763,1103.767,1411.795,1463.133,1679.486,1932.509,1906.84,1925.175,2046.186,2299.209,2416.553,2896.93,2918.932,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7924.387,7374.337,7480.68,6013.88,6032.215,5053.126,4895.445,4033.7,3351.638,3608.328,3446.98,3810.013,3953.026,3949.359,4330.727,4646.089,4290.39,3916.356,4000.697,3549.656,3487.317,3520.32,3674.334,3766.009,3762.342,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Lebanon,LBN,2141.528,2244.204,2420.22,2559.566,2797.921,2808.922,3072.946,3061.945,3234.294,3703.67,3274.631,4580.083,4873.443,6307.24,6336.576,5581.174,5262.145,4880.777,5009.122,5082.462,5423.493,5144.801,5258.478,6571.264,6428.251,7557.687,7308.331,7517.35,7209.322,7601.691,7766.706,8030.73,9611.207,9893.566,10685.638,11312.695,11415.371,13688.911,14462.648,14601.994,13344.213,14227.96,14077.613,15738.764,14103.282,13410.219,12291.784,10989.999,14605.661,17836.288,16391.49,17073.552,19358.093,19171.076,20692.881,21052.247,21459.284,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,330.03,333.697,341.031,348.365,348.365,355.699,359.366,366.7,370.367,374.034,381.368,385.035,388.702,388.702,410.704,414.371,410.704,421.705,443.707,506.046,524.381,550.05,594.054,594.054,575.719,638.058,803.073,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Liberia,LBR,165.015,161.348,253.023,355.699,484.044,557.384,612.389,612.389,858.078,1235.779,1408.128,1481.468,1463.133,1437.464,1679.486,1441.131,1426.463,1422.796,1441.131,1877.504,1991.181,1895.839,561.051,667.394,660.06,674.728,682.062,715.065,766.403,623.39,447.374,370.367,385.035,421.705,421.705,421.705,429.039,451.041,480.377,385.035,392.369,421.705,414.371,458.375,498.712,597.721,612.389,568.385,498.712,447.374,733.4,821.408,916.75,803.073,1078.098,1089.099,1265.115,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Libya,LBY,605.055,1096.433,1030.427,1441.131,656.393,997.424,2629.239,2445.889,2966.603,6446.586,2849.259,2636.573,3197.624,4198.715,4734.097,5471.164,9160.166,10828.651,9952.238,13080.189,14209.625,19391.096,21796.648,20472.861,17597.933,20315.18,17619.935,19035.397,21719.641,20923.902,18921.72,25305.967,22948.086,25551.656,29629.36,31906.567,29123.314,29948.389,31118.162,32625.299,33457.708,33901.415,33146.013,34271.782,33956.42,34282.783,32826.984,29644.028,33094.675,37212.716,38558.505,25272.964,33417.371,35734.915,36248.295,33212.019,29864.048,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13831.924,11796.739,11675.728,10157.59,9431.524,9611.207,11118.344,8610.116,6710.61,7367.003,7311.998,6424.584,6798.618,7047.974,6959.966,7011.304,7697.033,6582.265,6545.595,6149.559,6347.577,6120.223,6791.284,7168.985,7535.685,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Luxembourg,LUX,649.059,773.737,1199.109,1727.157,2079.189,2478.892,2834.591,3138.952,3461.648,3817.347,4085.038,4206.049,4396.733,4895.445,4323.393,3872.352,4165.712,4140.043,4180.38,3780.677,2977.604,2874.928,2852.926,2731.915,2673.243,2893.263,3164.621,3600.994,3678.001,4081.371,4407.734,5196.139,5375.822,5383.156,5284.147,4737.764,4862.442,4979.786,5133.8,5386.823,5852.532,6208.231,6296.239,6831.621,7781.374,8140.74,7686.032,7524.684,7576.022,7058.975,7403.673,7697.033,7466.012,7348.668,7003.97,6761.948,6611.601,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Macao SAR, China",MAC,36.67,51.338,84.341,88.008,113.677,121.011,139.346,154.014,157.681,161.348,194.351,216.353,227.354,216.353,260.357,289.693,249.356,308.028,410.704,414.371,517.047,535.382,480.377,678.395,601.388,733.4,876.413,971.755,964.421,1030.427,1034.094,1092.766,1081.765,1180.774,1272.449,1232.112,1408.128,1488.802,1558.475,1518.138,1631.815,1686.82,1518.138,1532.806,1716.156,1829.833,1620.814,1364.124,971.755,1708.822,935.085,1144.104,1125.769,982.756,1173.44,1785.829,1749.159,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Madagascar,MDG,352.032,344.698,374.034,399.703,425.372,498.712,513.38,770.07,825.075,762.736,880.08,931.418,1199.109,1008.425,1122.102,1613.48,898.415,777.404,953.42,1026.76,1518.138,935.085,920.417,557.384,832.409,1026.76,1074.431,1232.112,1217.444,865.412,872.746,953.42,924.084,946.086,1199.109,1246.78,1294.451,1576.81,1661.151,1778.495,1818.832,1686.82,1195.442,1576.81,1697.821,1624.481,1569.476,1650.15,1774.828,1664.818,1771.161,1895.839,1954.511,1928.842,2159.863,2471.558,2731.915,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Malawi,MWI,..,..,..,..,150.347,154.014,198.018,201.685,234.688,256.69,304.361,348.365,366.7,381.368,366.7,341.031,374.034,440.04,469.376,498.712,495.045,440.04,407.037,421.705,410.704,443.707,443.707,436.373,465.709,498.712,517.047,575.719,572.052,649.059,671.061,674.728,682.062,685.729,685.729,704.064,634.391,594.054,623.39,671.061,704.064,682.062,689.396,740.734,843.41,861.745,784.738,803.073,821.408,854.411,715.065,784.738,931.418,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Malaysia,MYS,3333.303,3736.673,3824.681,4697.427,6120.223,6057.884,7205.655,8016.062,8001.394,8984.15,13773.252,14994.363,15925.781,15375.731,15342.728,15199.715,18819.044,17843.622,19211.413,22313.695,23047.095,26149.377,25346.304,30560.778,25713.004,27722.52,27990.211,28081.886,30469.103,32372.276,38338.485,42229.172,45602.812,54304.603,55199.351,61979.634,69566.657,70828.105,59750.098,52867.139,56508.47,64491.529,61972.3,63497.772,68686.577,69724.338,62988.059,69731.672,71227.808,65356.941,74392.429,72584.598,75334.848,86746.552,89628.814,77054.671,87747.643,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,3.667,3.667,3.667,3.667,7.334,11.001,14.668,22.002,29.336,44.004,47.671,47.671,51.338,58.672,66.006,80.674,80.674,95.342,124.678,172.349,154.014,231.021,198.018,198.018,249.356,289.693,330.03,300.694,421.705,451.041,462.042,594.054,506.046,667.394,601.388,759.069,781.071,843.41,883.747,935.085,986.423,1111.101,1092.766,1316.453,1301.785,1444.798,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mali,MLI,121.011,117.344,139.346,176.016,176.016,198.018,190.684,223.687,198.018,161.348,201.685,227.354,245.689,245.689,282.359,315.362,315.362,396.036,377.701,414.371,381.368,385.035,352.032,407.037,425.372,396.036,370.367,348.365,374.034,407.037,414.371,425.372,440.04,451.041,462.042,465.709,487.711,517.047,770.07,803.073,832.409,839.743,858.078,858.078,891.081,916.75,1081.765,1298.118,1558.475,1785.829,1976.513,2159.863,2299.209,2478.892,2651.241,2852.926,2863.927,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Malta,MLT,330.03,286.026,322.696,403.37,487.711,469.376,407.037,517.047,630.724,649.059,660.06,660.06,839.743,803.073,744.401,667.394,762.736,803.073,935.085,905.749,1019.426,1140.437,1250.447,858.078,1114.768,704.064,1155.105,1444.798,1459.466,1485.135,1569.476,1602.479,1653.817,2057.187,1991.181,2104.858,2178.198,2445.889,2145.195,2346.88,2115.859,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2478.892,2559.566,2548.565,2680.577,2346.88,2346.88,1620.814,1342.122,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.671,51.338,77.007,84.341,84.341,88.008,88.008,88.008,91.675,88.008,99.009,102.676,110.01,106.343,117.344,113.677,121.011,124.678,128.345,132.012,135.679,139.346,135.679,139.346,143.013,143.013,143.013,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mauritania,MRT,36.67,47.671,62.339,88.008,117.344,161.348,179.683,198.018,234.688,267.691,396.036,385.035,429.039,454.708,469.376,495.045,502.379,539.049,568.385,586.72,612.389,616.056,865.412,920.417,854.411,638.058,363.033,3230.627,3171.955,2790.587,839.743,854.411,891.081,913.083,942.419,1004.758,1056.096,1074.431,1067.097,1096.433,1114.768,1173.44,1250.447,1290.784,1386.126,1437.464,1422.796,1639.149,1774.828,1961.845,1961.845,2112.192,2332.212,2046.186,2500.894,2464.224,2299.209,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mauritius,MUS,172.349,172.349,245.689,201.685,304.361,300.694,267.691,498.712,634.391,572.052,498.712,392.369,689.396,674.728,689.396,590.387,616.056,638.058,627.057,656.393,590.387,539.049,498.712,557.384,561.051,612.389,678.395,832.409,744.401,854.411,1265.115,1349.456,1518.138,1609.813,1532.806,1664.818,1840.834,1877.504,2009.516,2104.858,2097.524,2174.531,2148.862,2310.21,2423.887,2442.222,2493.56,2365.215,2225.869,2299.209,2343.213,2412.886,2379.883,2398.218,2475.225,2526.563,2632.906,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mexico,MEX,43002.909,45008.758,42262.175,42812.225,46490.226,47337.303,50344.243,56655.15,59460.405,66959.42,73468.345,85004.727,89966.178,99130.011,103413.067,111260.447,129514.773,140075.733,155697.153,166602.811,195957.146,207772.22,215751.612,195843.469,198069.338,204387.579,219737.641,231032.001,232531.804,247878.199,235832.104,246734.095,248923.294,250001.392,258263.143,237438.25,237038.547,252410.611,264493.376,271625.691,264090.006,275802.404,265578.808,273418.854,276964.843,291361.485,284922.233,286884.078,288633.237,272964.146,259891.291,272733.125,290393.397,277921.93,269495.164,259088.218,252597.628,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.009,99.009,102.676,106.343,106.343,110.01,117.344,110.01,124.678,168.682,143.013,143.013,143.013,121.011,121.011,132.012,110.01,146.68,102.676,117.344,124.678,135.679,135.679,143.013,143.013,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9508.531,6391.581,3380.974,3054.611,2812.589,2570.567,2126.86,1419.129,1283.45,1433.797,1631.815,1767.494,1910.507,1921.508,1870.17,1932.509,2035.185,1976.513,2174.531,2269.873,2086.523,2148.862,2178.198,2291.875,2464.224,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mongolia,MNG,495.045,506.046,550.05,575.719,634.391,616.056,612.389,689.396,744.401,770.07,821.408,894.748,964.421,1070.764,1162.439,1195.442,1294.451,1393.46,1668.485,1745.492,1877.504,2002.182,2079.189,2192.866,894.748,2365.215,2405.552,2614.571,2687.911,2456.89,2456.89,1862.836,1749.159,1642.816,1096.433,1019.426,1151.438,1125.769,1213.777,1199.109,1316.453,1488.802,1430.13,1565.809,1727.157,1686.82,1950.844,2398.218,2555.899,2328.545,2471.558,3069.279,3479.983,3674.334,3391.975,3366.306,3050.944,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,388.702,806.74,1030.427,1092.766,865.412,799.406,729.733,707.731,700.397,689.396,744.401,832.409,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Morocco,MAR,2456.89,2581.568,1917.841,2713.58,2944.601,3072.946,3821.014,3780.677,4048.368,4107.04,5291.481,6098.221,5581.174,7132.315,8507.44,8188.411,8309.422,9328.848,9688.214,12401.794,12339.455,12071.764,13025.184,13219.535,13718.247,13402.885,12819.832,13553.232,14477.316,15922.114,16651.847,16538.17,18191.987,19680.789,20516.865,20172.167,19156.408,19915.477,19141.74,20483.862,19739.461,19856.805,19966.815,20054.823,24026.184,25324.302,25955.026,27550.171,30645.119,30854.138,34436.797,36603.994,37286.056,37003.697,34488.135,34106.767,34682.486,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Mozambique,MOZ,436.373,1026.76,374.034,216.353,707.731,627.057,850.744,638.058,1155.105,1448.465,1243.113,1745.492,1639.149,1701.488,1422.796,1375.125,1125.769,1719.823,2057.187,1895.839,2328.545,1595.145,1719.823,1287.117,979.089,766.403,770.07,781.071,806.74,836.076,828.742,817.741,832.409,909.416,876.413,935.085,953.42,1015.759,1026.76,1081.765,1213.777,1444.798,1334.788,1613.48,1639.149,1437.464,1518.138,1840.834,1749.159,1965.512,2115.859,2427.554,2317.544,3160.954,5526.169,3520.32,5625.178,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Myanmar,MMR,1716.156,1837.167,1906.84,1969.179,2192.866,2277.207,2464.224,2988.605,2599.903,2592.569,3527.654,3934.691,3802.679,3160.954,3556.99,3175.622,3622.996,3824.681,3655.999,3784.344,4030.033,4411.401,4121.708,4279.389,4737.764,4316.059,4206.049,2390.884,1690.487,1917.841,2046.186,2020.517,2907.931,3083.947,3454.314,3832.015,3912.689,3890.687,4679.092,5427.16,5782.859,4723.096,5416.159,5889.202,6274.237,5265.812,5460.163,5562.839,5159.469,3857.684,7499.015,7700.7,6266.903,7165.318,9684.547,10043.913,14502.985,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1015.759,1122.102,1151.438,1309.119,1576.81,1686.82,1741.825,1789.496,1650.15,1631.815,2009.516,1756.493,1855.502,1958.178,2255.205,2159.863,2203.867,2478.892,2669.576,2819.923,2566.9,2856.593,2192.866,3311.301,3516.653,3689.002,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Nauru,NRU,..,..,..,..,29.336,33.003,33.003,47.671,47.671,66.006,66.006,88.008,77.007,84.341,99.009,102.676,102.676,113.677,113.677,113.677,124.678,124.678,124.678,124.678,124.678,124.678,161.348,157.681,157.681,157.681,124.678,124.678,121.011,113.677,110.01,106.343,102.676,102.676,99.009,91.675,84.341,80.674,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671,47.671,47.671,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Nepal,NPL,80.674,80.674,88.008,99.009,121.011,146.68,157.681,161.348,194.351,333.697,201.685,165.015,205.352,216.353,194.351,223.687,245.689,264.024,271.358,311.695,319.029,333.697,322.696,363.033,418.038,451.041,517.047,564.718,649.059,586.72,542.716,718.732,916.75,1048.762,1232.112,1532.806,1591.478,1859.169,1804.164,1965.512,1939.843,2005.849,1961.845,2031.518,1943.51,2002.182,1826.166,1719.823,2530.23,3032.609,3274.631,3369.973,3670.667,4103.373,4646.089,3142.619,5394.157,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Netherlands,NLD,31125.496,33725.399,39093.887,45511.137,55734.733,60725.52,63864.472,65019.577,67458.132,71480.831,85741.794,79881.928,86178.167,87927.326,77183.016,70648.422,83651.604,78334.454,79434.554,89647.149,83717.61,66966.754,57146.528,49636.512,47524.32,46996.272,52892.808,56127.102,53952.571,53585.871,61029.881,60802.527,61231.566,63538.109,63083.401,64630.875,64300.845,65353.274,66222.353,67505.803,66303.027,68591.235,69695.002,69728.005,70938.115,71689.85,73218.989,73017.304,69849.016,66640.391,67139.103,66794.405,63846.137,66416.704,67568.142,65103.918,62936.721,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,New Caledonia,NCL,179.683,223.687,190.684,183.35,359.366,440.04,594.054,612.389,916.75,781.071,1334.788,1503.47,1382.459,2299.209,2416.553,2229.536,2167.197,1866.503,1397.127,1378.792,1653.817,1151.438,1067.097,869.079,902.082,953.42,920.417,1023.093,1026.76,1067.097,1114.768,1254.114,1217.444,1375.125,1404.461,1532.806,1477.801,1477.801,1492.469,1763.827,1532.806,1177.107,1646.483,1884.838,1749.159,2097.524,1936.176,2255.205,2159.863,2159.863,2291.875,2324.878,2339.546,2570.567,3047.277,2819.923,2849.259,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,New Zealand,NZL,4635.088,5001.788,5269.479,5845.198,6369.579,7429.342,7748.371,8045.398,8265.418,8797.133,8577.113,9820.226,10623.299,11793.072,11987.423,11800.406,11540.049,11723.399,10461.951,10153.923,10883.656,9856.896,9871.564,8973.149,8969.482,10428.948,10703.973,11606.055,11353.032,11950.753,9629.542,9908.234,10780.98,11067.006,12262.448,13369.882,14374.64,15078.704,15474.74,16153.135,16347.486,16138.467,16571.173,17740.946,17781.283,17638.27,17623.602,17990.302,17902.294,17597.933,17102.888,17077.219,18107.646,17927.963,18390.005,19196.745,19479.104,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Nicaragua,NIC,517.047,542.716,638.058,817.741,920.417,748.068,920.417,1034.094,1180.774,1232.112,1342.122,1448.465,1547.474,1734.491,1833.5,1840.834,2112.192,2724.581,2533.897,1668.485,1950.844,2057.187,2064.521,1950.844,1800.497,1939.843,2211.201,2387.217,2196.533,1411.795,1950.844,1884.838,2255.205,2174.531,2387.217,2618.238,2695.245,2955.602,3234.294,3450.647,3498.318,3707.337,3762.342,3967.694,4165.712,4055.702,4206.049,4341.728,4158.378,4239.052,4235.385,4536.079,4308.725,4103.373,4330.727,4983.453,5243.81,..,..,..,..,..
CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,Niger,NER,29.336,55.005,66.006,88.008,95.342,91.675,128.345,121.011,150.347,179.683,201.685,216.353,238.355,293.36,278.692,326.363,315.362,348.365,396.036,462.042,498.712,590.387,612.389,601.388,575.719,575.719,557.384,546.383,564.718,572.052,370.367,333.697,322.696,366.7,341.031,304.361,366.7,399.703,425.372,425.372,447.374,399.703,407.037,462.042,436.373,429.039,399.703,465.709,509.713,667.394,828.742,927.751,1342.122,1540.14,1646.483,1668.485,1631.815,..,..,..,..,..
